ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F310_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,70.0,25.0,Acetate,5.0,20.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,3.8883360039973653,3.5531437296317288,3.103029244851668,2.6013383685235087,1.7565453519154
F311,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,100.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,3.5,2.6,2.0,1.84,1.6
F311_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,100.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,3.4725127341502775,2.508200843502464,1.986947966078735,1.7508265594641697,1.6090491772558764
F311_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,100.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,3.4267439720915673,2.571293080486427,2.0963875135179597,1.875077792479596,1.737441658225042
F312,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,60.0,25.0,Acetate,5.0,20.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.0,1.0,2.5,2.5,2.1,1.66,1.25
F312_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,60.0,25.0,Acetate,5.0,20.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.0,1.0,2.6333971178401514,2.543324462429843,2.2336951854750824,1.7111681032528967,1.2891699894796156
F312_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,60.0,25.0,Acetate,5.0,20.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.0,1.0,2.443990989564713,2.3503242597803795,2.072345687907825,1.6537346445862546,1.3089054164689597
F313,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.95,2.95,2.95,2.71,2.36
F313_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.8742347384781204,2.8742347378908693,2.8742186262654292,2.610156892944937,2.2183605810971048
F313_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.201353231139887,3.2013532306623063,3.2013379304021123,2.903169368388018,2.4401391517663344
F314,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.99,3.15,2.4,1.93,1.68
F314_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,4.068875584059909,3.2048144509192067,2.428601568549106,2.008917769528481,1.7783866270113395
F314_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,4.0026563104492885,3.181091020332399,2.411958106865723,1.9474640217293688,1.6460672400025498
F315,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,60.0,1.0,1.0,3.6,3.6,3.15,2.9,2.5
F315_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,60.0,1.0,1.0,3.5778637954470565,3.4410861934173305,3.1472005099147085,2.772259407185569,2.3978167063105498
F315_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,60.0,1.0,1.0,3.740454122137667,3.569974085080675,3.2033782355164737,2.7492865453585607,2.324614577317328
F316,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,160.0,1.0,1.0,4.19,3.4,2.6,1.99,1.73
F316_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,160.0,1.0,1.0,3.918826013935478,3.2235443627717517,2.4497905925343546,1.9652091840344237,1.683475160523111
F316_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,160.0,1.0,1.0,3.9686189052778342,3.2533963474696153,2.43852765274762,1.9691712648719317,1.7392738201666837
F317,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,40.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.6,2.6,2.05,1.89,1.64
F317_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,40.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.586667013273155,2.455656033493193,2.075296555314662,1.745394178284427,1.6332068081174018
F317_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,40.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.740011808239521,2.578612435957961,2.1161231859250567,1.7348638219966157,1.6125326760629026
F318,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Proline,75.0,1.0,1.0,2.45,2.45,2.45,2.25,1.96
F318_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Proline,75.0,1.0,1.0,2.6088103827999625,2.6088103826645734,2.6088028030719737,2.3766187373754466,2.0960593832402226
F318_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Proline,75.0,1.0,1.0,2.3759785487798797,2.3759785486940332,2.375974732156546,2.2657781434863264,2.0616154045534048
F319,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,1.0,1.0,3.7,3.16,2.7,2.3,2.0
F319_syn_1,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,1.0,1.0,3.6202899997290077,3.103481045578106,2.610562789688231,2.2596377221663184,1.9458982102271847
F319_syn_2,Trastuzumab,mAb_IgG1,3.0,149.0,8.9,0.3,125.0,25.0,Histidine,6.0,25.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,1.0,1.0,3.4761006416671725,3.020571286927688,2.5876185040618798,2.2797282307687263,2.0039820761448133
F320,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.81,1.81,1.81,1.67,1.45
F320_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.698370053198069,1.6983700530500607,1.6983650655928084,1.599239324710841,1.4567050757012294
F320_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.915200236991076,1.9152002368797447,1.9151934241165192,1.6682688703019142,1.3095553906557946
F321,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.98,10.39,6.09,4.96,4.31
F321_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.953707700376064,10.378847739314363,6.038844095231535,4.702524481843641,4.574189692346049
F321_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.77052975194955,10.222366662322468,6.375839418455362,4.9090258371654825,4.710551118174257
F322,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.6,1.6,1.6,1.47,1.28
F322_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.7156165897729976,1.7156165891356832,1.7156024109579113,1.5336862303359786,1.2857990596147832
F322_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.687910773382006,1.687910773086323,1.6878997256171884,1.4685993612691923,1.2200090222748314
F323,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.29,11.29,9.59,8.73,5.0
F323_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.543670728550133,11.888022109703755,10.859031313761394,9.409862579629397,5.576059780157019
F323_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.14623743904296,10.561858409840331,9.648329681505604,8.370465290570808,5.044719707530531
F324,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,1.3,1.3,1.3,1.2,1.04
F324_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,1.2873422037416011,1.2873422037068973,1.2873395423022909,1.174432237067227,1.0346402347226304
F324_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,1.3214183644409072,1.3214183643704078,1.3214156342820043,1.25313772204255,1.1286377318793999
F325,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,0.9,0.9,1.6,1.6,1.6,1.47,1.28
F325_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,0.9,0.9,1.6230158381289206,1.6230158380136954,1.6230090766000207,1.4405780747298411,1.2852974740809415
F325_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.2,none,0.0,Arginine,60.0,0.9,0.9,1.4822675248595418,1.4822675247974093,1.4822647950589734,1.4091784792114102,1.2951447100858418
F326,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,1.7,1.7,1.6,1.47,1.28
F326_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,1.8004645993266952,1.769137365552715,1.6745438834794575,1.496820456167792,1.2666157294029716
F326_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,1.727995872618097,1.7020437683306362,1.6219831242001566,1.4702318753353405,1.2781576742835974
F327,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,2.0,2.0,2.0,1.84,1.6
F327_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,1.8311711188887791,1.8311711187493398,1.8311662271183273,1.7351195097607657,1.6130235128909611
F327_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,1.9233055917165727,1.923305591666938,1.9233028675774382,1.838669515674467,1.7282552729945928
F328,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,0.9,0.9,2.4,2.1,1.8,1.66,1.44
F328_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,0.9,0.9,2.300001294689666,1.996152252971568,1.7514117118871646,1.5820671452771107,1.408201797197703
F328_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,0.9,0.9,2.4276978189262968,2.0685584556259777,1.7791270563058705,1.5786468482738854,1.3724176853075554
F329,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,1.5,1.5,1.5,1.5,1.5
F329_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,1.4996598576608775,1.4910441888587966,1.4827820946015298,1.4779534810898076,1.4750791477629812
F329_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,1.5920475505002225,1.5601213789647108,1.529494213662251,1.5111700972009712,1.4997757070923436
F330,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,1.45,1.45,1.45,1.45,1.45
F330_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,1.4279322876779756,1.4242496032378036,1.4207117358155006,1.4186764202242435,1.4175016803967118
F330_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,1.376656486988004,1.3672167628845278,1.3581109023418059,1.3529945282301825,1.350176735786308
F331,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,2.8,2.4,2.0,1.84,1.6
F331_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,2.971289308516017,2.5450056770810403,2.192825466342793,1.9567120845102814,1.738376707284748
F331_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,2.81389850456991,2.3537575460838736,1.9842353911093116,1.7477141190265284,1.5443725171206388
F332,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,2.23,2.23,2.23,2.23,2.0
F333,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,8.44,8.44,8.44,7.16,5.0
F333_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,8.598862783606693,8.598862782635745,8.598824752853858,7.555432392122132,5.115283793420219
F333_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,20.0,0.9,0.9,8.337804308008511,8.33780430757048,8.337773392314022,7.0538653368285695,5.218225283988784
F334,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,7.15,7.15,7.15,6.89,4.75
F334_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,6.919932842680401,6.91993284267451,6.919931810882528,6.7512000761420285,4.373510867133719
F334_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,60.0,0.9,0.9,7.191186163182994,7.1911861631639225,7.191184151664643,6.99841344517552,5.0809603585576495
F335,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,5.79,5.79,5.79,5.23,4.0
F335_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,5.396778252801369,5.396778252338813,5.39676028105393,4.927039462649915,3.9614653988212956
F335_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,120.0,0.9,0.9,5.627101380413639,5.6271013716756215,5.627017928496075,5.091960368033126,3.998337428408812
F336,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,9.29,8.69,7.39,6.52,5.67
F336_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,8.956638681942191,8.360398541751659,7.392600929517778,6.518711162251651,5.869745106108489
F336_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,0.9,0.9,9.055461660883086,8.422501733845547,7.462087245553861,6.5921740573293075,5.879396494685782
F337,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,11.98,10.49,8.99,6.8,5.0
F337_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,12.027187189245737,10.817223231530726,9.036715572386576,7.213592753065722,5.154747654926409
F337_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,75.0,0.9,0.9,12.640392449475643,11.24479249604002,9.161376892297525,7.091201392983452,4.9638898871495165
F338,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,9.19,9.19,7.99,6.61,5.0
F338_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,9.287203156511197,8.99983523096435,8.120477910530841,6.618231392998343,5.09592583442793
F338_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,150.0,0.9,0.9,8.918321821041594,8.650047280135306,7.8765031733128055,6.611309396759252,5.311438087427904
F339,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.6,3.6,3.6,3.31,2.4
F339_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.859081230560181,3.8590812303351987,3.8590706284480616,3.4862176316260967,2.389346828989691
F339_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.5122895238643554,3.512289523852794,3.512287273374765,3.1769445765762385,2.082148019675585
F340,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,25.0,0.9,0.9,2.59,2.59,2.59,2.59,2.59
F340_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,25.0,0.9,0.9,2.5245928951487313,2.5182205747286743,2.512124886247295,2.508542957041401,2.5063837225115386
F340_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,25.0,0.9,0.9,2.54776634478307,2.5405018086520306,2.5336247428997614,2.5301300608797908,2.5284874663033468
F341,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,3.0,3.0,3.0,3.0,3.0
F341_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,3.086662656968471,3.083586932004723,3.080763273889117,3.079238860283451,3.0784202934557183
F341_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,3.040846677434896,3.035122869064372,3.0296883751630292,3.0264066426626055,3.024307785245255
F342,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,5.79,4.74,4.74,4.31,3.66
F342_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,5.185099470320393,4.5971024671117116,4.140138498584407,3.7947635916576195,3.3260423942784736
F342_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,5.8723130715954825,5.26063517185382,4.780777919905303,4.414452450422056,3.9096213993768987
F343,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,2.1,2.1,2.1,1.93,1.68
F343_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,2.2045624828217925,2.20456248232281,2.20455178972901,2.0587079951010154,1.8033168977797531
F343_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,2.1367311935933455,2.1367311935278375,2.136724945197199,1.8529308911891205,1.5949490012564669
F344,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,2.71,2.71,2.71,2.5,2.17
F344_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,2.7107426224451925,2.7107426222864635,2.710737066009128,2.581920729863791,2.329276648760749
F344_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,2.7815434799268415,2.78154347961682,2.7815335679733346,2.5794405003200724,2.223648039583773
F345,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,1.86,1.86,1.86,1.86,1.86
F345_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,1.8788399696136795,1.85132056717792,1.8254046190699809,1.8103156754858327,1.8012361200138882
F345_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,25.0,none,0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,1.9525542431361922,1.920350682899958,1.8894942713972485,1.8721334020967388,1.8624870861918446
F346,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,50.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.5,2.5,2.5,2.5,2.5
F346_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,50.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.218563943100826,2.212470876925584,2.206740750558965,2.2036906589934095,2.20212828290888
F346_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,125.0,25.0,Histidine,6.0,50.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.5610026138695274,2.5144997280298775,2.47035729885903,2.445831784779344,2.432391480721128
F347,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,25.0,0.9,0.9,1.5,1.5,1.21,1.12,1.12
F347_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,75.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,25.0,0.9,0.9,1.519017142664002,1.5189856546428766,1.2150081867963556,1.1428854765188032,1.1428837040403117
