ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
255_p3conc_70.9_i14,BSA,Other,2.0,66.0,4.7,0.3,70.913,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.3312724918603522,2.0065243325417392,1.8777106299060051,1.6591419162732801,1.6049186569781932,
255_p3conc_76.1_i15,BSA,Other,2.0,66.0,4.7,0.3,76.1462,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.210647432719346,2.0274747793758796,1.9859564288834137,1.8339187915796826,1.510337195494263,
255_p3conc_91.7_i16,BSA,Other,2.0,66.0,4.7,0.3,91.6782,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.4254885698730044,2.1780311452818677,2.1681841945801477,1.9102276136051826,1.5870729831230506,
237_p3conc_104.5_i17,BSA,Other,2.0,66.0,4.7,0.3,104.4658,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.4657529002607483,2.4657529002607483,2.169450346187942,1.9944269799595278,1.7133075790827523,
237_p3conc_110.4_i18,BSA,Other,2.0,66.0,4.7,0.3,110.3784,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.6626338053472076,2.4108630286126433,2.191999491270579,2.191999491270579,1.7367185908028566,
237_p3conc_132.9_i19,BSA,Other,2.0,66.0,4.7,0.3,132.893,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.039128823389243,2.863430390609112,2.608273045087609,2.4846378369900304,2.0940286390076968,
237_p3conc_169.2_i20,BSA,Other,2.0,66.0,4.7,0.3,169.2166,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.153622681325832,3.6961794509746833,3.6961794509746833,3.059389626476155,2.77335729593897,
237_p3conc_179.0_i21,BSA,Other,2.0,66.0,4.7,0.3,178.9641,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.185582383922381,4.185582383922381,4.185582383922381,3.267979808251525,2.745040566933784,
237_p3conc_189.3_i22,BSA,Other,2.0,66.0,4.7,0.3,189.2731,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.224005464654067,4.629021613448421,4.210071534043042,3.558488636944513,2.939559697877371,
237_p3conc_200.2_i23,BSA,Other,2.0,66.0,4.7,0.3,200.176,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.105138612946019,5.410864506973959,4.795349116532456,4.111653946660122,3.2864926728671993,
237_p3conc_211.7_i24,BSA,Other,2.0,66.0,4.7,0.3,211.7064,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.288974601016152,5.798765134315173,5.308206851304416,4.167993046891535,3.605397677703845,
237_p3conc_223.9_i25,BSA,Other,2.0,66.0,4.7,0.3,223.9015,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,7.2605403560264845,7.2605403560264845,5.281216352440828,4.836832578856251,4.472324018824224,
237_p3conc_226.7_i26,BSA,Other,2.0,66.0,4.7,0.3,226.7091,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,7.71049597757846,7.230332355293837,6.204048934564903,4.850908063845813,3.825585131556092,
237_p3conc_236.8_i27,BSA,Other,2.0,66.0,4.7,0.3,236.7991,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,8.655661231073372,7.516000854753549,6.608326908914011,5.3623282173678355,5.064126058964426,
237_p3conc_250.4_i28,BSA,Other,2.0,66.0,4.7,0.3,250.4396,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,11.176162928628905,9.151024844769031,7.757456606545633,5.908884682984023,5.464368889678595,
237_p3conc_264.9_i29,BSA,Other,2.0,66.0,4.7,0.3,264.8659,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,12.836352498853984,10.556047177545157,8.31503522182665,7.39854702252151,6.4849431484363045,
234_p3conc_280.1_i30,BSA,Other,2.0,66.0,4.7,0.3,280.1231,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,13.175363138306702,12.868985957938241,11.244585520066813,8.326115042273353,7.0213427707819,
234_p3conc_296.3_i31,BSA,Other,2.0,66.0,4.7,0.3,296.2593,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,18.079448682759633,15.218230861407147,12.397248350981595,8.975826558323721,8.975826558323721,
234_p3conc_313.3_i32,BSA,Other,2.0,66.0,4.7,0.3,313.325,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,21.974505993284385,19.236517270010314,15.944734886744204,11.540733672878392,10.02926248483817,
234_p3conc_331.4_i33,BSA,Other,2.0,66.0,4.7,0.3,331.3729,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,26.406669442352097,21.88523484467568,19.637696175973147,14.209562094719221,13.392576591141358,
234_p3conc_334.0_i34,BSA,Other,2.0,66.0,4.7,0.3,333.9773,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,27.817190301707544,25.89162340995258,22.33314604679834,15.581149279968344,13.72780110528893,
234_p3conc_350.5_i35,BSA,Other,2.0,66.0,4.7,0.3,350.4612,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,34.687111198504894,29.661746124339384,26.778946217339,19.33488422784771,16.678985601825193,
234_p3conc_370.6_i36,BSA,Other,2.0,66.0,4.7,0.3,370.6491,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,49.83796316737316,38.065294732332774,31.970999966641315,23.580114120162946,21.42489530393599,
234_p3conc_414.9_i37,BSA,Other,2.0,66.0,4.7,0.3,414.912,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,83.22607759089638,69.62993600058005,54.077905427451505,35.495849667594356,32.050449138317504,
234_p3conc_426.9_i38,BSA,Other,2.0,66.0,4.7,0.3,426.8654,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,84.35305292082917,82.3575535860122,65.83814895921485,40.45183820748889,35.39927085027142,
234_p3conc_439.2_i39,BSA,Other,2.0,66.0,4.7,0.3,439.1633,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,99.4877315506185,84.41807794684526,75.27565651284083,43.10582598239577,40.736288640494415,
234_p3conc_451.8_i40,BSA,Other,2.0,66.0,4.7,0.3,451.8143,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,115.72148472065385,98.71502922746315,86.37672878015971,47.79500133165441,45.01721630018687,
234_p3conc_464.8_i41,BSA,Other,2.0,66.0,4.7,0.3,464.8309,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,120.03639923323809,115.99710141581156,89.2545125928639,51.85041378873791,51.85041378873791,
234_p3conc_478.2_i42,BSA,Other,2.0,66.0,4.7,0.3,478.2225,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,157.3928418944364,133.0584298554781,111.14526559781154,64.15811123595421,58.69248667721441,
254_p3conc_1.4_i0,BSA,Other,2.0,66.0,4.7,0.3,1.4196,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_2.0_i1,BSA,Other,2.0,66.0,4.7,0.3,2.0152,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.936585439753797,0.91,0.91,0.91,0.91,
254_p3conc_2.9_i2,BSA,Other,2.0,66.0,4.7,0.3,2.8608,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_4.1_i3,BSA,Other,2.0,66.0,4.7,0.3,4.0611,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_5.8_i4,BSA,Other,2.0,66.0,4.7,0.3,5.765,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_8.2_i5,BSA,Other,2.0,66.0,4.7,0.3,8.184,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_11.6_i6,BSA,Other,2.0,66.0,4.7,0.3,11.6178,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9897892968991336,0.9897892968991336,0.9247566228392332,0.9247566228392332,0.91,
254_p3conc_16.5_i7,BSA,Other,2.0,66.0,4.7,0.3,16.4924,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.034255583313267,1.0201366069643176,1.0201366069643176,1.0201366069643176,0.9150891140302094,
256_p3conc_23.4_i8,BSA,Other,2.0,66.0,4.7,0.3,23.4123,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3486362501863955,1.3117977541608699,1.1913589166725935,1.1913589166725935,1.0400808858762671,
256_p3conc_29.8_i9,BSA,Other,2.0,66.0,4.7,0.3,29.7909,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3952657328778886,1.3952657328778886,1.3952657328778886,1.3952657328778886,1.0835836124179934,
256_p3conc_33.2_i10,BSA,Other,2.0,66.0,4.7,0.3,33.2358,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4555749682052572,1.4555749682052572,1.4555749682052572,1.2838038017588438,1.0471765707703053,
256_p3conc_35.5_i11,BSA,Other,2.0,66.0,4.7,0.3,35.5001,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.5912761438197602,1.544265738149956,1.544265738149956,1.5026010962749736,1.153403254897526,
256_p3conc_42.3_i12,BSA,Other,2.0,66.0,4.7,0.3,42.3032,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.6067854112250028,1.6067854112250028,1.6067854112250028,1.492750294694343,1.3449045077792254,
256_p3conc_47.2_i13,BSA,Other,2.0,66.0,4.7,0.3,47.1809,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.842838957258295,1.842838957258295,1.842838957258295,1.7466834950900514,1.3266226367343885,
256_p3conc_50.4_i14,BSA,Other,2.0,66.0,4.7,0.3,50.4102,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.1020148696681744,1.7528581652425301,1.7528581652425301,1.6593982888623793,1.4838037740173389,
256_p3conc_60.1_i15,BSA,Other,2.0,66.0,4.7,0.3,60.0706,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.2338012724013203,2.112550434427934,2.112550434427934,1.9963447146049202,1.5757043309573302,
256_p3conc_67.0_i16,BSA,Other,2.0,66.0,4.7,0.3,66.9772,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.2982516607001258,2.2982516607001258,2.2982516607001258,2.0492844493627365,1.6837846145626278,
256_p3conc_71.6_i17,BSA,Other,2.0,66.0,4.7,0.3,71.5824,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.313473902290844,2.313473902290844,2.313473902290844,2.0631161100503883,1.6334426461825067,
256_p3conc_85.3_i18,BSA,Other,2.0,66.0,4.7,0.3,85.3004,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.8933611325177098,2.400958654575503,2.400958654575503,2.3146970561789906,1.9191313941617465,
256_p3conc_95.1_i19,BSA,Other,2.0,66.0,4.7,0.3,95.0795,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.0732699459056927,3.0495232736516042,3.0495232736516042,2.7109884611733843,2.078019373916192,
241_p3conc_101.6_i20,BSA,Other,2.0,66.0,4.7,0.3,101.6471,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.285931894345018,3.285931894345018,3.105060433661286,2.679389669116241,2.1084764863865657,
241_p3conc_121.1_i21,BSA,Other,2.0,66.0,4.7,0.3,121.1267,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.72045891007011,3.72045891007011,3.4978839856977912,3.0861688424667033,2.418001904064888,
241_p3conc_135.0_i22,BSA,Other,2.0,66.0,4.7,0.3,134.9733,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.284259206074569,3.6464076760885273,3.6464076760885273,3.2877098898220023,2.4628167393834164,
241_p3conc_144.3_i23,BSA,Other,2.0,66.0,4.7,0.3,144.3391,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.010818194036322,3.892724496642832,3.892724496642832,3.1322898600542985,2.382125257945191,
241_p3conc_182.1_i24,BSA,Other,2.0,66.0,4.7,0.3,182.1415,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.159268894904918,4.520824598157045,4.179998592603012,3.460511659308917,2.687009891588272,
241_p3conc_191.6_i25,BSA,Other,2.0,66.0,4.7,0.3,191.6055,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.892294586860004,4.840130036800982,4.729271438239743,4.094579344733023,2.8989959165596,
241_p3conc_192.9_i26,BSA,Other,2.0,66.0,4.7,0.3,192.8808,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.088909660308408,5.088909660308408,4.63989065508687,3.6769859663596223,2.8118837027688146,
241_p3conc_204.3_i27,BSA,Other,2.0,66.0,4.7,0.3,204.2533,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.192322396346096,5.47081736634439,5.148774570784481,4.554488571476456,2.8535980548010396,
241_p3conc_216.3_i28,BSA,Other,2.0,66.0,4.7,0.3,216.2963,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.054097589208162,5.56192348976933,5.56192348976933,4.6409509549539605,3.534421457524625,
241_p3conc_229.0_i29,BSA,Other,2.0,66.0,4.7,0.3,229.0493,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,7.243287703724719,6.527942032229523,6.257856871051723,5.074913493635821,3.3070729921566095,
241_p3conc_242.6_i30,BSA,Other,2.0,66.0,4.7,0.3,242.5543,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,9.106827347916893,7.607580563237984,7.028294636524423,5.721657627125942,4.023193737381588,
241_p3conc_256.9_i31,BSA,Other,2.0,66.0,4.7,0.3,256.8556,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,9.023964128637624,8.110425852468126,8.009889415830061,6.2742504807256765,4.110550526017891,
392_p3conc_1.4_i0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.3968,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9868011539116455,0.9369490542369309,0.9369490542369309,0.9369490542369309,0.9109405843697821,
392_p3conc_2.0_i1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.9511,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9587357457280433,0.9587357457280433,0.91,0.91,0.91,
392_p3conc_2.7_i2,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.7253,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9321956334964604,0.9321956334964604,0.91,0.91,0.91,
392_p3conc_3.8_i3,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,3.8068,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0503835005526363,0.969534504910839,0.969534504910839,0.969534504910839,0.91,
392_p3conc_5.3_i4,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,5.3173,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.2149001124327594,0.9955953924028893,0.9929920737649159,0.9897542982649977,0.9507981692468386,
392_p3conc_7.4_i5,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,7.4273,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.156457439128732,1.1518818601094771,1.0096957816561836,0.9909610930902242,0.9412685604077253,
392_p3conc_10.4_i6,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,10.3746,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.360109232898366,1.2370727253915283,1.0195631950759831,0.9388751682378209,0.91,
392_p3conc_14.5_i7,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,14.4914,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.543129738277781,1.4799863210160984,1.2328985612845496,1.031779263950997,0.9345248739072611,
392_p3conc_28.0_i8,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,28.0204,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.8312435227568091,1.7695639791925517,1.3479250796606055,1.2859750127742138,1.0619085514717583,
392_p3conc_28.3_i9,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,28.274,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.7607795899818597,1.7501388184386801,1.3291870568886877,1.2300220514345703,1.1220289896687783,
388_p3conc_39.3_i10,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,39.2571,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.850367223011256,1.850367223011256,1.6466165426876729,1.3747275039868014,1.356732914540303,
388_p3conc_39.5_i11,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,39.4935,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.910372526433084,1.9001873698905434,1.6574157549832131,1.4919050153431417,1.3830000912411993,
387_p3conc_77.1_i12,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,77.0554,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.71521336105481,4.71521336105481,4.71521336105481,3.533673805737947,1.8873825500520094,
387_p3conc_78.4_i13,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,78.374,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.720622244364858,4.720622244364858,4.672981413576632,3.991500339038792,1.866259975715326,
387_p3conc_87.7_i14,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,87.7496,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,5.608603324001533,5.52721564832027,5.52721564832027,4.831583407597664,2.098414541507287,
421_p3conc_98.2_i15,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,98.2469,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,7.034185145110588,6.610936948001138,6.610936948001138,5.928774813581668,2.573156462228559,
421_p3conc_119.3_i16,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,119.2603,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,8.511994532230977,8.448689675602138,8.448689675602138,7.336477132892448,3.5788016242470726,
421_p3conc_129.3_i17,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,129.3001,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,10.479598263745276,10.430181092623496,10.430181092623496,9.546930036495159,3.9627122224025246,
421_p3conc_140.2_i18,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,140.1855,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,12.589860684035216,12.144919839499314,12.144919839499314,11.551342026871712,4.7303550033407475,
421_p3conc_150.3_i19,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,150.3422,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,14.19393866129306,14.19393866129306,14.19393866129306,14.19393866129306,5.794204098737085,
421_p3conc_152.0_i20,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,151.9868,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,14.301827028395317,14.301827028395317,14.301827028395317,14.301827028395317,6.068129347561341,
421_p3conc_164.8_i21,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,164.7817,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,18.267957935462114,18.267957935462114,18.267957935462114,18.267957935462114,6.286194413400718,
421_p3conc_178.7_i22,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,178.6541,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,22.1977113713367,22.1977113713367,22.1977113713367,22.1977113713367,8.613131889519051,
421_p3conc_193.7_i23,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,193.6939,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,30.52145762128654,28.400336024714836,28.400336024714836,28.400336024714836,9.097590382714356,
389_p3conc_1.4_i0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.3706,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9520630223362384,0.9498767241457496,0.91,0.91,0.91,
389_p3conc_1.9_i1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.8784,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0065376223552842,1.0065376223552842,0.91,0.91,0.91,
389_p3conc_2.2_i2,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.2288,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.91,0.91,0.91,0.91,0.91,
389_p3conc_2.6_i3,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.5745,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9216170941124836,0.9216170941124836,0.9216170941124836,0.9216170941124836,0.9216170941124836,
389_p3conc_3.5_i4,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,3.5284,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9976297841758627,0.91,0.91,0.91,0.91,
389_p3conc_4.8_i5,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,4.8359,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0122677277135341,0.9124575201346709,0.9124575201346709,0.91,0.91,
389_p3conc_5.0_i6,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,4.9676,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0269877451235692,0.9606050614273768,0.91,0.91,0.91,
389_p3conc_6.6_i7,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,6.6279,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9403672473827859,0.9403672473827859,0.938261184104746,0.938261184104746,0.938261184104746,
389_p3conc_9.1_i8,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,9.0839,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0317037192080405,1.014555110221007,1.014555110221007,1.014555110221007,1.0093378991801258,
389_p3conc_11.1_i9,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,11.0718,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.086734051151972,1.0485416828188423,1.0485416828188423,1.0268037501258853,1.015773719556801,
389_p3conc_12.4_i10,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,12.4499,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0674215610659683,1.0584844326903915,1.0472409355537515,1.0472409355537515,1.0472409355537515,
389_p3conc_17.1_i11,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,17.0633,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.2228812531689544,1.093530602113729,1.093530602113729,1.093530602113729,1.093530602113729,
389_p3conc_23.4_i12,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,23.3861,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.2221841641946687,1.2221841641946687,1.2221841641946687,1.1506368525505375,1.1506368525505375,
389_p3conc_24.7_i13,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,24.6769,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.3823270081380359,1.2888403802035169,1.2888403802035169,1.2428652025772067,1.225159161394546,
389_p3conc_32.1_i14,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,32.0518,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.3106641472066647,1.3106641472066647,1.3106641472066647,1.3106641472066647,1.1659892612128688,
389_p3conc_43.9_i15,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,43.9288,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.7587355177603448,1.6239081295625566,1.6239081295625566,1.6239081295625566,1.3917800172746921,
389_p3conc_60.2_i16,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,60.2067,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.334435443223406,2.300774323242565,2.300774323242565,2.028825766759647,1.6262897853751543,
