ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,
320.0_p3conc_11.7_i9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,11.6737,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0396459035169234,0.931250058309565,0.9163409863998401,0.91,0.91,
320.0_p3conc_16.6_i10,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,16.5831,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.993071469609729,0.9472842399442166,0.9472842399442166,0.9472842399442166,0.9387706400369166,
320.0_p3conc_17.8_i11,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,17.7845,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9380032835763091,0.9380032835763091,0.91,0.91,0.91,
320.0_p3conc_23.6_i12,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,23.5573,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0208947430906143,1.0208947430906143,1.0208947430906143,0.9852794090555075,0.9608177081476409,
320.0_p3conc_33.5_i13,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,33.4644,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0165862308063536,1.0165862308063536,1.0165862308063536,1.0150229357507148,1.0150229357507148,
320.0_p3conc_36.5_i14,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,36.5217,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0772813763558173,1.0772813763558173,1.0772813763558173,1.0772813763558173,1.0569401615217133,
320.0_p3conc_47.5_i15,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,47.538,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.2584134093441393,1.1061717451501283,1.1061717451501283,1.1061717451501283,1.051812671363719,
320.0_p3conc_67.5_i16,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,67.5305,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.4958583206905298,1.4201718162283423,1.355486273315712,1.3277949782161953,1.1879007156810562,
320.0_p3conc_83.4_i17,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,83.3793,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.732219612562992,1.6846965414605588,1.6846965414605588,1.5972572982001583,1.314801255515535,
320.0_p3conc_92.7_i18,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,92.6947,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.039444325441746,2.039444325441746,2.039444325441746,1.8748680283558075,1.496425034748144,
320.0_p3conc_95.9_i19,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,95.9308,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.0240381741586275,2.0240381741586275,2.0240381741586275,1.8114003248604051,1.5838973862797785,
320.0_p3conc_103.1_i20,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,103.0512,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.1747518050017836,2.1747518050017836,2.1747518050017836,2.0157557416031944,1.6323240802874122,
320.0_p3conc_114.6_i21,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,114.5645,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.792154226743626,2.7038531178127094,2.7038531178127094,2.3177279158655137,1.9191039660522136,
321.0_p3conc_127.4_i22,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,127.3641,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.631501221957716,3.4106786186360836,3.376454908394779,2.8903530435663036,2.3982445022708974,
321.0_p3conc_136.3_i23,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,136.2749,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.044472600447772,4.044472600447772,3.7411697155634878,3.3343248851302643,2.7629603680595625,
321.0_p3conc_141.6_i24,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,141.5937,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.888252033628969,4.798483045613183,4.24920716842934,4.100202217330864,2.686512241215776,
321.0_p3conc_157.4_i25,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,157.4131,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,7.045288224375166,6.5249284463565305,5.847331595104644,5.631890192770507,3.7814270750505323,
321.0_p3conc_185.2_i26,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,185.1719,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.932173772816782,11.98749918654215,10.291660766159819,9.62623393513525,5.523032821130679,
321.0_p3conc_193.6_i27,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,193.586,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,15.687027972497072,13.185071125289175,11.702116830383911,10.770057155955142,5.650353914880303,
321.0_p3conc_195.9_i28,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,195.935,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.430858487335303,14.430858487335303,12.643599517650303,12.336905525271291,7.1410076202518065,
321.0_p3conc_207.3_i29,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,207.3237,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,19.42933522814688,19.322431615043335,15.384015006143091,12.322065257689125,7.283792286053621,
321.0_p3conc_219.4_i30,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,219.3739,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,23.975529608978654,23.975529608978654,19.095795692960117,16.400569782448184,9.556638011552415,
321.0_p3conc_232.1_i31,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,232.125,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,32.43836639164825,31.635149144311978,24.52049324260134,20.68326151698891,11.442781538023526,
321.0_p3conc_245.6_i32,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,245.6173,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,39.265033822549306,39.265033822549306,30.00110340500823,26.54230907879446,12.579254791715522,
321.0_p3conc_259.9_i33,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,259.8938,25.0,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,50.757899930363706,50.757899930363706,36.8899414052991,35.44763049594914,16.446708612971403,
382.0_p3conc_1.4_i0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.4028,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
382.0_p3conc_1.7_i1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.71,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9185161987627487,0.91,0.91,0.91,0.91,
382.0_p3conc_2.0_i2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.968,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9133498579817302,0.91,0.91,0.91,0.91,
382.0_p3conc_2.8_i3,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.7608,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0095019372176837,0.9264078339028718,0.91,0.91,0.91,
382.0_p3conc_2.9_i4,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.924,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9315991544414576,0.9167381047581886,0.91,0.91,0.91,
382.0_p3conc_3.9_i5,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,3.873,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
382.0_p3conc_5.0_i6,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,5.0,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9113673050854322,0.91,0.91,0.91,0.91,
382.0_p3conc_5.4_i7,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,5.4332,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9549752671791145,0.9549752671791145,0.9300173759575647,0.9300173759575647,0.91,
382.0_p3conc_7.6_i8,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,7.622,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.020068124874038,1.020068124874038,0.9559843405362811,0.9397701481997859,0.9397701481997859,
382.0_p3conc_8.5_i9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,8.5499,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9674224073450658,0.9674224073450658,0.9674224073450658,0.9674224073450658,0.91,
382.0_p3conc_10.7_i10,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,10.6925,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1312020962748552,1.0123107888024752,1.010556359667761,1.010556359667761,1.010556359667761,
382.0_p3conc_14.6_i11,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,14.6201,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.2076889066696377,1.0133481956941117,1.0133481956941117,1.0133481956941117,1.0133481956941117,
382.0_p3conc_15.0_i12,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,15.0,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1503045600357116,1.1478223617227004,1.0204358107095484,1.0204358107095484,0.9705289430882738,
382.0_p3conc_21.0_i13,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,21.0428,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1468122165926902,1.1468122165926902,1.1468122165926902,1.1406725606894512,1.104263161480836,
382.0_p3conc_25.0_i14,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,25.0,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.365073590898785,1.2412516658586417,1.169850001869169,1.169850001869169,1.169850001869169,
382.0_p3conc_29.5_i15,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,29.5198,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.3667990373255852,1.3667990373255852,1.3534441544784779,1.2431875292356274,1.2037698939819466,
382.0_p3conc_41.4_i16,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,41.4119,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.5498745168841688,1.5233428637467799,1.5233428637467799,1.5233428637467799,1.4027540477882499,
382.0_p3conc_42.7_i17,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,42.7494,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.5963048997333606,1.5963048997333606,1.5963048997333606,1.5963048997333606,1.4861822150719532,
382.0_p3conc_58.1_i18,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,58.0948,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.9067367566240476,1.8700783221197386,1.7970131205585345,1.7267626783721315,1.609551020012384,
382.0_p3conc_73.1_i19,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,73.1004,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.4589038869990407,2.4589038869990407,2.4589038869990407,2.158032114522987,2.0078565372607304,
382.0_p3conc_81.5_i20,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,81.4982,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.0439841155605807,2.6446402247146588,2.3110139902977966,2.3110139902977966,1.9329019522381439,
382.0_p3conc_114.3_i21,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,114.3299,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.566160361537996,4.224855723382182,3.8611890559834254,3.6239494252490796,2.5914796752326033,
382.0_p3conc_134.5_i22,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,134.53,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.1343995589194975,5.417053603777203,5.024748445460786,4.709337470359861,3.152424010919958,
382.0_p3conc_144.8_i23,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,144.7865,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.869770445388906,6.314905311116667,5.540143907529122,5.3109696885736595,3.5649460248763427,
382.0_p3conc_155.8_i24,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,155.825,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,7.930279596496115,7.133616501235316,6.86533450496509,5.685423145021794,4.190764534775571,
382.0_p3conc_160.4_i25,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,160.3877,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,9.504889870718081,7.812397459201073,7.282519582044835,6.634053217556653,4.496877900541476,
382.0_p3conc_167.7_i26,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,167.705,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,9.61744399072301,8.913711618636462,7.15712324624086,6.4687991247350745,4.479044239429426,
382.0_p3conc_180.5_i27,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,180.4908,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.787127624807745,9.90804523242202,8.602183885967886,7.448553331486009,5.35165494570607,
382.0_p3conc_194.3_i28,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,194.2513,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.104818491268123,13.02318904341241,10.981032917679478,8.648481102883732,5.74482628784855,
382.0_p3conc_209.1_i29,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,209.061,25.0,Acetate,5.0,68.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,18.400219245603363,14.990464360762008,13.577784895408639,10.929754321298143,6.58615901080721,
383.0_p3conc_1.4_i0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.4028,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
383.0_p3conc_1.7_i1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.71,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
383.0_p3conc_2.0_i2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.968,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
383.0_p3conc_2.8_i3,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.7608,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
383.0_p3conc_2.9_i4,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.924,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9263353429581177,0.9109975407963014,0.9109975407963014,0.9109975407963014,0.9109975407963014,
383.0_p3conc_3.9_i5,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,3.873,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
383.0_p3conc_5.0_i6,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,5.0,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9958775247762769,0.9319346609903599,0.9319346609903599,0.9319346609903599,0.9201138215648997,
383.0_p3conc_5.4_i7,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,5.4332,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0045221205174035,0.9720004626145972,0.9122362970155636,0.9122362970155636,0.9122362970155636,
383.0_p3conc_7.6_i8,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,7.622,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9746964592064201,0.9362305559081173,0.9362305559081173,0.9362305559081173,0.9362305559081173,
383.0_p3conc_8.5_i9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,8.5499,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9604389733540346,0.9604389733540346,0.9604389733540346,0.9436537130334312,0.91,
383.0_p3conc_10.7_i10,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,10.6925,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0322319840582388,0.934722962030623,0.934722962030623,0.934722962030623,0.934722962030623,
383.0_p3conc_14.6_i11,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,14.6201,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0274516762950259,1.0274516762950259,1.021725173983572,1.021725173983572,1.021725173983572,
383.0_p3conc_15.0_i12,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,15.0,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9998779406374992,0.9998779406374992,0.9998779406374992,0.9998779406374992,0.9998779406374992,
383.0_p3conc_21.0_i13,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,21.0428,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1586544271944563,1.1194522246516947,1.0328551672132393,1.0328551672132393,0.9605677025565779,
383.0_p3conc_25.0_i14,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,25.0,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1414271409286685,1.1414271409286685,1.1414271409286685,1.0909902020764066,1.0909902020764066,
383.0_p3conc_29.5_i15,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,29.5198,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1718284539013268,1.151971727668342,1.151971727668342,1.151971727668342,1.0582536007930448,
383.0_p3conc_41.4_i16,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,41.4119,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.4174795644787805,1.4062661005447428,1.3538877393610669,1.2859593161070269,1.249035813965876,
383.0_p3conc_42.7_i17,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,42.7494,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.474122795936585,1.3774332733215833,1.3774332733215833,1.353696698080716,1.2852680642882095,
383.0_p3conc_58.1_i18,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,58.0948,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.6359234188654055,1.5657783193551325,1.5657783193551325,1.5357348462189968,1.501168147479427,
383.0_p3conc_73.1_i19,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,73.1004,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.8622391261044835,1.8622391261044835,1.8622391261044835,1.7361951190572296,1.6517455186313275,
383.0_p3conc_81.5_i20,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,81.4982,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.1495711708852703,1.9599274332854082,1.9599274332854082,1.9599274332854082,1.6485340763993903,
383.0_p3conc_114.3_i21,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,114.3299,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.754937598931825,2.754937598931825,2.754937598931825,2.608832705716861,2.0831001362100316,
383.0_p3conc_134.5_i22,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,134.53,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.003473957945386,3.7103406041211553,3.532328703737567,2.872285183480283,2.3062141360064765,
383.0_p3conc_144.8_i23,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,144.7865,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.029545540256387,3.879467349040018,3.879467349040018,3.4951331589258094,2.6765589182645546,
383.0_p3conc_155.8_i24,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,155.825,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.207873347096791,4.207873347096791,4.207873347096791,3.5114859399211253,2.967261338011642,
383.0_p3conc_160.4_i25,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,160.3877,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.758036516056676,4.666271994500073,4.506911561287421,3.7366459334690476,2.9388128529615467,
383.0_p3conc_167.7_i26,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,167.705,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,5.261759157898717,4.816876101337548,4.816876101337548,4.013397237881853,3.168341505673553,
383.0_p3conc_180.5_i27,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,180.4908,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,5.485006550223532,5.382884253806301,5.382884253806301,4.184244199633755,3.5794417769224345,
383.0_p3conc_194.3_i28,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,194.2513,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.537764164399014,6.1319294655734575,6.1319294655734575,5.1603800038371395,3.6398983444247994,
383.0_p3conc_209.1_i29,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,209.061,25.0,Acetate,5.0,98.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,7.67036683215334,7.67036683215334,7.592271545948806,5.540280595471274,4.099374979056092,
154.0_p3conc_1.4_i0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.4063,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9771898332029273,0.9771898332029273,0.91,0.91,0.91,
154.0_p3conc_1.6_i1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.632,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9585808016745881,0.91,0.91,0.91,0.91,
154.0_p3conc_2.0_i2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,1.9777,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
154.0_p3conc_2.7_i3,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.6633,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9621294482613539,0.9150257821159247,0.9150257821159247,0.91,0.91,
154.0_p3conc_2.8_i4,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,2.7812,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.91,0.91,0.91,0.91,0.91,
154.0_p3conc_3.9_i5,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,3.9111,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9555039839738144,0.9555039839738144,0.91,0.91,0.91,
154.0_p3conc_4.3_i6,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,4.3464,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9921696657350101,0.927606308543619,0.927606308543619,0.927606308543619,0.91,
154.0_p3conc_5.5_i7,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,5.5002,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,0.9747817577589621,0.9747817577589621,0.9175348112558454,0.9175348112558454,0.9175348112558454,
154.0_p3conc_7.1_i8,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,7.0932,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.029869131557506,1.029869131557506,0.976818158750524,0.976818158750524,0.976818158750524,
154.0_p3conc_7.7_i9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,7.7349,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0095790643783626,1.0095790643783626,0.9767511613400799,0.9767511613400799,0.9441074434574658,
154.0_p3conc_10.9_i10,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,10.8776,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0944086646464268,1.0944086646464268,1.0453346712580271,1.0453346712580271,1.0429451117574136,
154.0_p3conc_11.6_i11,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,11.5758,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.1084492823713143,1.0410179573194376,1.031865590831018,1.0090270159815686,1.0090270159815686,
154.0_p3conc_15.3_i12,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,15.2971,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.0659331243992292,1.0659331243992292,1.0659331243992292,1.0659331243992292,1.0018664762026792,
